animal_type,complaint_type,suburb,year_quarter,animal,complaint
Attack,Menacing,Mount Gravatt East,2017.4,Other Animal,Menacing
Attack,Attack On A Person,Durack,2017.4,Other Animal,Attacked Person
Attack,Menacing,Nundah,2017.4,Other Animal,Menacing
Dog,Fencing Issues,New Farm,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Aspley,2017.4,Other Animal,Attacked Animal
Other Animal,Odour,Mount Crosby,2017.4,Other Animal,Odour
Dog,Fencing Issues,Pullenvale,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Boondall,2017.4,Dog,Fencing Issues
Other Animal,Nuisance Animal,Banyo,2017.4,Other Animal,Nuisance Animal
Dog,Unregistered,Pallara,2017.4,Dog,Unregistered
Other Animal,Fox,The Gap,2017.4,Fox,Sighting
Dog,Fencing Issues,Chermside,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Ashgrove,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Carina Heights,2017.4,Dog,Fencing Issues
Other Animal,Nuisance Animal,Brookfield,2017.4,Other Animal,Nuisance Animal
Other Animal,Nuisance Animal,Brookfield,2017.4,Other Animal,Nuisance Animal
Other Animal,Nuisance Animal,Brookfield,2017.4,Other Animal,Nuisance Animal
Attack,Attack On A Person,Oxley,2017.4,Other Animal,Attacked Person
Cat Trapping,NA,St Lucia,2017.4,Cat,Unknown
Dog,Fencing Issues,Spring Hill,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Oxley,2017.4,Dog,Fencing Issues
Dog,Too Many Animals,Wynnum West,2017.4,Dog,Animal Hoarding
Dog,Fencing Issues,Chapel Hill,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Riverhills,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Tingalpa,2017.4,Other Animal,Attacked Person
Dog,Too Many Animals,Sunnybank,2017.4,Dog,Animal Hoarding
Cat,NA,Kuraby,2017.4,Cat,Unknown
Cat Trapping,NA,Boondall,2017.4,Cat,Unknown
Attack,Attack On An Animal,Paddington,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Coorparoo,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Bracken Ridge,2017.4,Cat,Unknown
Dog,Odour,Toowong,2017.4,Dog,Odour
Attack,Attack On An Animal,Mansfield,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Rocklea,2017.4,Dog,Fencing Issues
Attack,Not An Attack,Rocklea,2017.4,Other Animal,Not Attack
Dog,Too Many Animals,Annerley,2017.4,Dog,Animal Hoarding
Attack,Attack On An Animal,Kenmore,2017.4,Other Animal,Attacked Animal
Attack,Attack On A Person,Chermside West,2017.4,Other Animal,Attacked Person
Dog,Fencing Issues,Wynnum West,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Drewvale,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Banyo,2017.4,Other Animal,Attacked Person
Dog,Too Many Animals,Tarragindi,2017.4,Dog,Animal Hoarding
Dog,Defecating In Public,Aspley,2017.4,Dog,Public Defication
Attack,Attack On An Animal,Bridgeman Downs,2017.4,Other Animal,Attacked Animal
Cat Trapping,NA,Brighton,2017.4,Cat,Unknown
Dog,Fencing Issues,East Brisbane,2017.4,Dog,Fencing Issues
Cat,NA,Greenslopes,2017.4,Cat,Unknown
Other Animal,Nuisance Animal,Richlands,2017.4,Other Animal,Nuisance Animal
Dog,Fencing Issues,Chermside,2017.4,Dog,Fencing Issues
Attack,Not An Attack,Graceville,2017.4,Other Animal,Not Attack
Dog,Fencing Issues,Windsor,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Ascot,2017.4,Dog,Fencing Issues
Other Animal,Nuisance Animal,Ellen Grove,2017.4,Other Animal,Nuisance Animal
Attack,Not An Attack,Mansfield,2017.4,Other Animal,Not Attack
Dog,Fencing Issues,Wavell Heights,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Coopers Plains,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Tarragindi,2017.4,Other Animal,Attacked Animal
Attack,Menacing,Zillmere,2017.4,Other Animal,Menacing
Attack,Menacing,Carseldine,2017.4,Other Animal,Menacing
Dog,Fencing Issues,Algester,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Zillmere,2017.4,Dog,Fencing Issues
Other Animal,Fox,Rocklea,2017.4,Fox,Sighting
Dog,Defecating In Public,Petrie Terrace,2017.4,Dog,Public Defication
Other Animal,Pest / Feral Animal,Coorparoo,2017.4,Other Animal,Pest Feral Animal
Attack,Attack On A Person,Ellen Grove,2017.4,Other Animal,Attacked Person
Attack,Attack On A Person,Clayfield,2017.4,Other Animal,Attacked Person
Attack,Attack On A Person,Paddington,2017.4,Other Animal,Attacked Person
Attack,Attack On An Animal,Bald Hills,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Coorparoo,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Riverhills,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Windsor,2017.4,Cat,Unknown
Other Animal,Nuisance Animal,Carina Heights,2017.4,Other Animal,Nuisance Animal
Dog,Fencing Issues,Camp Hill,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Mansfield,2017.4,Cat,Unknown
Dog,Fencing Issues,Norman Park,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Pullenvale,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Forest Lake,2017.4,Dog,Fencing Issues
Other Animal,Fox,Pullenvale,2017.4,Fox,Sighting
Other Animal,Rabbit,Red Hill,2017.4,Rabbit,Sighting
Attack,Attack On A Person,Nudgee,2017.4,Other Animal,Attacked Person
Attack,Attack On A Person,Newmarket,2017.4,Other Animal,Attacked Person
Cat,NA,Jindalee,2017.4,Cat,Unknown
Other Animal,Fencing Issues,Woolloongabba,2017.4,Other Animal,Fencing Issues
Cat Trapping,NA,Chermside,2017.4,Cat,Unknown
Dog,Fencing Issues,Boondall,2017.4,Dog,Fencing Issues
Dog,Defecating In Public,Milton,2017.4,Dog,Public Defication
Other Animal,Pest / Feral Animal,Holland Park,2017.4,Other Animal,Pest Feral Animal
Attack,Attack On A Person,Coorparoo,2017.4,Other Animal,Attacked Person
Cat,NA,Murarrie,2017.4,Cat,Unknown
Attack,Menacing,Hawthorne,2017.4,Other Animal,Menacing
Dog,Fencing Issues,Chermside West,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Carina,2017.4,Other Animal,Attacked Animal
Dog,Defecating In Public,Graceville,2017.4,Dog,Public Defication
Attack,Attack On A Person,Gumdale,2017.4,Other Animal,Attacked Person
Cat Trapping,NA,Wishart,2017.4,Cat,Unknown
Dog,Fencing Issues,West End,2017.4,Dog,Fencing Issues
Dog,Defecating In Public,Carina,2017.4,Dog,Public Defication
Cat Trapping,NA,Gaythorne,2017.4,Cat,Unknown
Other Animal,Too Many Animals,Everton Park,2017.4,Other Animal,Animal Hoarding
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Other Animal,Wild Dog,Upper Brookfield,2017.4,Wild Dog,Sighting
Cat Trapping,NA,Ellen Grove,2017.4,Cat,Unknown
Attack,Attack On An Animal,Indooroopilly,2017.4,Other Animal,Attacked Animal
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Attack,Not An Attack,Heathwood,2017.4,Other Animal,Not Attack
Dog,Fencing Issues,Wavell Heights,2017.4,Dog,Fencing Issues
Other Animal,Fox,Bellbowrie,2017.4,Fox,Sighting
Attack,Attack On A Person,Chelmer,2017.4,Other Animal,Attacked Person
Attack,Attack On An Animal,Fig Tree Pocket,2017.4,Other Animal,Attacked Animal
Dog,Odour,New Farm,2017.4,Dog,Odour
Cat,NA,Hendra,2017.4,Cat,Unknown
Attack,Not An Attack,Manly West,2017.4,Other Animal,Not Attack
Cat Trapping,NA,Manly,2017.4,Cat,Unknown
Dog,Too Many Animals,Boondall,2017.4,Dog,Animal Hoarding
Attack,Menacing,Inala,2017.4,Other Animal,Menacing
Attack,Attack On An Animal,Bardon,2017.4,Other Animal,Attacked Animal
Dog,Unregistered,Mcdowall,2017.4,Dog,Unregistered
Dog,Fencing Issues,Tingalpa,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Macgregor,2017.4,Cat,Unknown
Other Animal,Rabbit,Annerley,2017.4,Rabbit,Sighting
Attack,Attack On An Animal,Kenmore,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Nundah,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Mount Gravatt East,2017.4,Dog,Fencing Issues
Other Animal,Wild Dog,Kenmore Hills,2017.4,Wild Dog,Sighting
Cat Trapping,NA,Hawthorne,2017.4,Cat,Unknown
Dog,Fencing Issues,Wynnum West,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Taigum,2017.4,Cat,Unknown
Other Animal,Nuisance Animal,Windsor,2017.4,Other Animal,Nuisance Animal
Attack,Attack On A Person,Gumdale,2017.4,Other Animal,Attacked Person
Cat Trapping,NA,Kuraby,2017.4,Cat,Unknown
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Cat Trapping,NA,Geebung,2017.4,Cat,Unknown
Dog,Defecating In Public,Camp Hill,2017.4,Dog,Public Defication
Dog,Unregistered,Upper Kedron,2017.4,Dog,Unregistered
Cat,NA,Hemmant,2017.4,Cat,Unknown
Cat Trapping,NA,Taringa,2017.4,Cat,Unknown
Cat Trapping,NA,Aspley,2017.4,Cat,Unknown
Dog,Too Many Animals,Geebung,2017.4,Dog,Animal Hoarding
Attack,Attack On An Animal,Stafford Heights,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Stones Corner,2017.4,Dog,Fencing Issues
Attack,Not An Attack,Wynnum,2017.4,Other Animal,Not Attack
Attack,Menacing,Coopers Plains,2017.4,Other Animal,Menacing
Other Animal,Fox,Belmont,2017.4,Fox,Sighting
Dog,Fencing Issues,Fairfield,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Fitzgibbon,2017.4,Other Animal,Attacked Animal
Attack,Attack On A Person,Acacia Ridge,2017.4,Other Animal,Attacked Person
Other Animal,Deer,Pullenvale,2017.4,Deer,Sighting
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Attack,Dangerous,Rocklea,2017.4,Other Animal,Dangerous
Dog,Fencing Issues,East Brisbane,2017.4,Dog,Fencing Issues
Dog,Unregistered,Parkinson,2017.4,Dog,Unregistered
Attack,Not An Attack,Manly West,2017.4,Other Animal,Not Attack
Attack,Menacing,Sherwood,2017.4,Other Animal,Menacing
Attack,Attack On A Person,Nundah,2017.4,Other Animal,Attacked Person
Other Animal,Fox,Bellbowrie,2017.4,Fox,Sighting
Cat Trapping,NA,Virginia,2017.4,Cat,Unknown
Other Animal,Pest / Feral Animal,New Farm,2017.4,Other Animal,Pest Feral Animal
Attack,Not An Attack,East Brisbane,2017.4,Other Animal,Not Attack
Dog,Defecating In Public,Coopers Plains,2017.4,Dog,Public Defication
Other Animal,Fox,Chermside West,2017.4,Fox,Sighting
Other Animal,Odour,Keperra,2017.4,Other Animal,Odour
Other Animal,Deer,Pullenvale,2017.4,Deer,Sighting
Attack,Not An Attack,Moorooka,2017.4,Other Animal,Not Attack
Attack,Not An Attack,Mount Crosby,2017.4,Other Animal,Not Attack
Dog,Fencing Issues,Seven Hills,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,The Gap,2017.4,Other Animal,Attacked Animal
Dog,Defecating In Public,Dutton Park,2017.4,Dog,Public Defication
Cat Trapping,NA,Forest Lake,2017.4,Cat,Unknown
Other Animal,Pest / Feral Animal,Oxley,2017.4,Other Animal,Pest Feral Animal
Attack,Attack On An Animal,Keperra,2017.4,Other Animal,Attacked Animal
Dog,Too Many Animals,Holland Park West,2017.4,Dog,Animal Hoarding
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Cat Trapping,NA,Annerley,2017.4,Cat,Unknown
Other Animal,Fox,Carindale,2017.4,Fox,Sighting
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Attack,Attack On An Animal,Ascot,2017.4,Other Animal,Attacked Animal
Cat,NA,Mount Gravatt East,2017.4,Cat,Unknown
Attack,Attack On An Animal,Ferny Grove,2017.4,Other Animal,Attacked Animal
Dog,Defecating In Public,Bulimba,2017.4,Dog,Public Defication
Attack,Menacing,Wavell Heights,2017.4,Other Animal,Menacing
Attack,Attack On An Animal,Boondall,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Wynnum,2017.4,Dog,Fencing Issues
Dog,Defecating In Public,Wynnum West,2017.4,Dog,Public Defication
Cat,NA,Calamvale,2017.4,Cat,Unknown
Dog,Fencing Issues,Boondall,2017.4,Dog,Fencing Issues
Other Animal,Fox,Mackenzie,2017.4,Fox,Sighting
Attack,Attack On A Person,Geebung,2017.4,Other Animal,Attacked Person
Attack,Not An Attack,Fortitude Valley,2017.4,Other Animal,Not Attack
Dog,Unregistered,Bracken Ridge,2017.4,Dog,Unregistered
Dog,Unregistered,Bracken Ridge,2017.4,Dog,Unregistered
Cat,NA,New Farm,2017.4,Cat,Unknown
Dog,Fencing Issues,Wynnum,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Acacia Ridge,2017.4,Other Animal,Attacked Person
Attack,Menacing,Clayfield,2017.4,Other Animal,Menacing
Other Animal,Pest / Feral Animal,Nudgee,2017.4,Other Animal,Pest Feral Animal
Attack,Menacing,Jamboree Heights,2017.4,Other Animal,Menacing
Attack,Attack On A Person,Gumdale,2017.4,Other Animal,Attacked Person
Attack,Not An Attack,Algester,2017.4,Other Animal,Not Attack
Cat,NA,Keperra,2017.4,Cat,Unknown
Attack,Attack On An Animal,Indooroopilly,2017.4,Other Animal,Attacked Animal
Cat,NA,Bridgeman Downs,2017.4,Cat,Unknown
Other Animal,Feral Cat,Bracken Ridge,2017.4,Feral Cat,Sighting
Dog,Unregistered,Gordon Park,2017.4,Dog,Unregistered
Attack,Attack On A Person,Shorncliffe,2017.4,Other Animal,Attacked Person
Attack,Not An Attack,Ascot,2017.4,Other Animal,Not Attack
Cat Trapping,NA,Geebung,2017.4,Cat,Unknown
Other Animal,Fox,Hemmant,2017.4,Fox,Sighting
Cat Trapping,NA,Oxley,2017.4,Cat,Unknown
Attack,Attack On An Animal,Calamvale,2017.4,Other Animal,Attacked Animal
Other Animal,Nuisance Animal,Everton Park,2017.4,Other Animal,Nuisance Animal
Dog,Fencing Issues,Inala,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Cat,NA,Everton Park,2017.4,Cat,Unknown
Dog,Fencing Issues,Sunnybank Hills,2017.4,Dog,Fencing Issues
Dog,Unregistered,Hemmant,2017.4,Dog,Unregistered
Dog,Fencing Issues,Woolloongabba,2017.4,Dog,Fencing Issues
Cat,NA,Bracken Ridge,2017.4,Cat,Unknown
Other Animal,Rabbit,Tingalpa,2017.4,Rabbit,Sighting
Attack,Attack On A Person,Manly West,2017.4,Other Animal,Attacked Person
Other Animal,Fox,Wynnum,2017.4,Fox,Sighting
Dog,Fencing Issues,Bridgeman Downs,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Rocklea,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Mount Gravatt,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Kalinga,2017.4,Other Animal,Attacked Animal
Attack,Menacing,Heathwood,2017.4,Other Animal,Menacing
Dog,Defecating In Public,Dutton Park,2017.4,Dog,Public Defication
Other Animal,Nuisance Animal,Oxley,2017.4,Other Animal,Nuisance Animal
Cat Trapping,NA,Taringa,2017.4,Cat,Unknown
Dog,Defecating In Public,Lutwyche,2017.4,Dog,Public Defication
Other Animal,Nuisance Animal,Aspley,2017.4,Other Animal,Nuisance Animal
Other Animal,Fencing Issues,Paddington,2017.4,Other Animal,Fencing Issues
Other Animal,Nuisance Animal,Hendra,2017.4,Other Animal,Nuisance Animal
Dog,Fencing Issues,Karana Downs,2017.4,Dog,Fencing Issues
Other Animal,Fox,Sunnybank,2017.4,Fox,Sighting
Dog,Fencing Issues,Ferny Grove,2017.4,Dog,Fencing Issues
Dog,Too Many Animals,Brookfield,2017.4,Dog,Animal Hoarding
Dog,Defecating In Public,Doolandella,2017.4,Dog,Public Defication
Attack,Attack On An Animal,Drewvale,2017.4,Other Animal,Attacked Animal
Attack,Not An Attack,Darra,2017.4,Other Animal,Not Attack
Attack,Menacing,Stafford Heights,2017.4,Other Animal,Menacing
Dog,Defecating In Public,Upper Mount Gravatt,2017.4,Dog,Public Defication
Dog,Fencing Issues,Sunnybank Hills,2017.4,Dog,Fencing Issues
Other Animal,Nuisance Animal,Brisbane City,2017.4,Other Animal,Nuisance Animal
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Attack,Attack On A Person,Wynnum,2017.4,Other Animal,Attacked Person
Other Animal,Fox,Chelmer,2017.4,Fox,Sighting
Other Animal,Nuisance Animal,Red Hill,2017.4,Other Animal,Nuisance Animal
Attack,Attack On A Person,Cannon Hill,2017.4,Other Animal,Attacked Person
Other Animal,Fencing Issues,Morningside,2017.4,Other Animal,Fencing Issues
Attack,Attack On A Person,Boondall,2017.4,Other Animal,Attacked Person
Dog,Fencing Issues,Rocklea,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Rocklea,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Herston,2017.4,Cat,Unknown
Attack,Not An Attack,Tarragindi,2017.4,Other Animal,Not Attack
Dog,Unregistered,Durack,2017.4,Dog,Unregistered
Other Animal,Fox,Tarragindi,2017.4,Fox,Sighting
Attack,Attack On An Animal,Murarrie,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Kalinga,2017.4,Other Animal,Attacked Animal
Cat Trapping,NA,Wynnum,2017.4,Cat,Unknown
Attack,Attack On An Animal,Mount Gravatt East,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Carina,2017.4,Dog,Fencing Issues
Dog,Defecating In Public,Wishart,2017.4,Dog,Public Defication
Dog,Fencing Issues,Darra,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Tingalpa,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Red Hill,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Pullenvale,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Belmont,2017.4,Cat,Unknown
Attack,Not An Attack,Inala,2017.4,Other Animal,Not Attack
Attack,Not An Attack,Sunnybank Hills,2017.4,Other Animal,Not Attack
Attack,Attack On An Animal,Bracken Ridge,2017.4,Other Animal,Attacked Animal
Other Animal,Fox,The Gap,2017.4,Fox,Sighting
Dog,Defecating In Public,Coopers Plains,2017.4,Dog,Public Defication
Attack,Attack On An Animal,Moorooka,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Kangaroo Point,2017.4,Other Animal,Attacked Animal
Other Animal,Feral Goat,Bridgeman Downs,2017.4,Feral Goat,Sighting
Attack,Attack On An Animal,Boondall,2017.4,Other Animal,Attacked Animal
Attack,Not An Attack,Coorparoo,2017.4,Other Animal,Not Attack
Other Animal,Deer,Anstead,2017.4,Deer,Sighting
Dog,Fencing Issues,Nudgee,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Yeronga,2017.4,Cat,Unknown
Dog,Fencing Issues,Hendra,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Bridgeman Downs,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Deagon,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Wynnum,2017.4,Cat,Unknown
Dog,Fencing Issues,Acacia Ridge,2017.4,Dog,Fencing Issues
Other Animal,Rabbit,Red Hill,2017.4,Rabbit,Sighting
Attack,Attack On A Person,Geebung,2017.4,Other Animal,Attacked Person
Attack,Attack On An Animal,Wavell Heights,2017.4,Other Animal,Attacked Animal
Attack,Menacing,Balmoral,2017.4,Other Animal,Menacing
Dog,Fencing Issues,Bardon,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Dog,Fencing Issues,The Gap,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Moorooka,2017.4,Other Animal,Attacked Animal
Other Animal,Deer,Kholo,2017.4,Deer,Sighting
Dog,Fencing Issues,Bulimba,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Acacia Ridge,2017.4,Dog,Fencing Issues
Dog,Too Many Animals,Northgate,2017.4,Dog,Animal Hoarding
Dog,Fencing Issues,Nudgee Beach,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Durack,2017.4,Cat,Unknown
Dog,Fencing Issues,Ferny Grove,2017.4,Dog,Fencing Issues
Attack,Not An Attack,Wynnum West,2017.4,Other Animal,Not Attack
Other Animal,Nuisance Animal,Red Hill,2017.4,Other Animal,Nuisance Animal
Dog,Fencing Issues,Norman Park,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Dog,Fencing Issues,Norman Park,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Brighton,2017.4,Other Animal,Attacked Animal
Cat Trapping,NA,Red Hill,2017.4,Cat,Unknown
Dog,Fencing Issues,Salisbury,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Greenslopes,2017.4,Other Animal,Attacked Person
Attack,Attack On A Person,Fortitude Valley,2017.4,Other Animal,Attacked Person
Dog,Fencing Issues,Greenslopes,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Stafford,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Drewvale,2017.4,Other Animal,Attacked Person
Other Animal,Rabbit,Red Hill,2017.4,Rabbit,Sighting
Attack,Attack On An Animal,Everton Park,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Coorparoo,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Holland Park West,2017.4,Other Animal,Attacked Animal
Attack,Attack On A Person,Carseldine,2017.4,Other Animal,Attacked Person
Dog,Fencing Issues,Algester,2017.4,Dog,Fencing Issues
Attack,Attack On A Person,Chapel Hill,2017.4,Other Animal,Attacked Person
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Dog,Unregistered,NA,2017.4,Dog,Unregistered
Dog,Fencing Issues,Windsor,2017.4,Dog,Fencing Issues
Other Animal,Fox,Coopers Plains,2017.4,Fox,Sighting
Attack,Attack On An Animal,Wynnum West,2017.4,Other Animal,Attacked Animal
Attack,Attack On A Person,Inala,2017.4,Other Animal,Attacked Person
Dog,Unregistered,Albion,2017.4,Dog,Unregistered
Attack,Not An Attack,Red Hill,2017.4,Other Animal,Not Attack
Dog,Fencing Issues,Chermside,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Deagon,2017.4,Dog,Fencing Issues
Dog,Unregistered,St Lucia,2017.4,Dog,Unregistered
Cat Trapping,NA,Coopers Plains,2017.4,Cat,Unknown
Attack,Attack On An Animal,The Gap,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Alderley,2017.4,Other Animal,Attacked Animal
Dog,Fencing Issues,Jindalee,2017.4,Dog,Fencing Issues
Dog,Unregistered,Sunnybank,2017.4,Dog,Unregistered
Attack,Attack On An Animal,Bridgeman Downs,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Calamvale,2017.4,Other Animal,Attacked Animal
Attack,Attack On An Animal,Salisbury,2017.4,Other Animal,Attacked Animal
Other Animal,Nuisance Animal,Anstead,2017.4,Other Animal,Nuisance Animal
Attack,Attack On An Animal,Sandgate,2017.4,Other Animal,Attacked Animal
Cat Trapping,NA,Manly,2017.4,Cat,Unknown
Attack,Not An Attack,Tingalpa,2017.4,Other Animal,Not Attack
Attack,Attack On A Person,Moggill,2017.4,Other Animal,Attacked Person
Attack,Menacing,Morningside,2017.4,Other Animal,Menacing
Cat Trapping,NA,Mansfield,2017.4,Cat,Unknown
Dog,Defecating In Public,Mcdowall,2017.4,Dog,Public Defication
Dog,Fencing Issues,Seven Hills,2017.4,Dog,Fencing Issues
Cat Trapping,NA,Inala,2017.4,Cat,Unknown
Cat,NA,Stafford,2017.4,Cat,Unknown
Attack,Menacing,Inala,2017.4,Other Animal,Menacing
Dog,Fencing Issues,Camp Hill,2017.4,Dog,Fencing Issues
Dog,Unregistered,Sunnybank,2017.4,Dog,Unregistered
Dog,Fencing Issues,Zillmere,2017.4,Dog,Fencing Issues
Attack,Attack On An Animal,Moorooka,2017.4,Other Animal,Attacked Animal
Dog,Too Many Animals,Bracken Ridge,2017.4,Dog,Animal Hoarding
Dog,Fencing Issues,Sumner,2017.4,Dog,Fencing Issues
Dog,Fencing Issues,Darra,2017.4,Dog,Fencing Issues
Attack,Not An Attack,Hemmant,2017.4,Other Animal,Not Attack
Other Animal,Pest / Feral Animal,Parkinson,2017.4,Other Animal,Pest Feral Animal
Attack,Attack On A Person,Balmoral,2017.4,Other Animal,Attacked Person
Attack,Not An Attack,Mcdowall,2017.4,Other Animal,Not Attack
Attack,Not An Attack,Tarragindi,2017.4,Other Animal,Not Attack
Cat,NA,Upper Mount Gravatt,2017.4,Cat,Unknown
Attack,Attack On An Animal,Tingalpa,2017.4,Other Animal,Attacked Animal
